id,description,name,path,path_with_namespace,created_at,default_branch,tag_list,topics,ssh_url_to_repo,http_url_to_repo,web_url,readme_url,forks_count,star_count,empty_repo,archived,visibility,creator_id,open_issues_count,namespace.id,namespace.name,namespace.path,namespace.kind,namespace.full_path,namespace.parent_id,namespace.web_url
68852950,"Fmc-adc-iso-400k18b4cha is a 4 channel 400kSps 18 bit ADC low pin count
FPGA Mezzanine Card (VITA 57). The ground reference used for the analog
inputs and the ADC is isolated from the ground reference of the FMC
connector. Digital Isolators included allow the data transmission
between two isolated areas. Voltage Bias between two grounds of up to
1kV can be applied, which is measured with a 100MOhm resistor connected
between two grounds and an additional 10 bit ADC. Analog input voltage
ranges: */-5V,*/-10V.  
[More info at the Wiki
page](https://gitlab.com/ohwr/project/fmc-adc-400k18b4cha-iso/-/wikis)

",FMC ADC 400k 18b 4cha iso,fmc-adc-400k18b4cha-iso,ohwr/project/fmc-adc-400k18b4cha-iso,2025-04-10T09:48:02.081Z,master,[],[],git@gitlab.com:ohwr/project/fmc-adc-400k18b4cha-iso.git,https://gitlab.com/ohwr/project/fmc-adc-400k18b4cha-iso.git,https://gitlab.com/ohwr/project/fmc-adc-400k18b4cha-iso,,0,0,FALSE,FALSE,public,2091140,0,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68852891,"Hardware design of FMC ADC 400k 18b 4cha iso.  
Includes schematics, PCB layout and manufacturing files.

",FMC ADC 400k 18b 4cha iso - Hardware,fmc-adc-400k18b4cha-iso-hw,ohwr/project/fmc-adc-400k18b4cha-iso-hw,2025-04-10T09:46:10.648Z,master,[],[],git@gitlab.com:ohwr/project/fmc-adc-400k18b4cha-iso-hw.git,https://gitlab.com/ohwr/project/fmc-adc-400k18b4cha-iso-hw.git,https://gitlab.com/ohwr/project/fmc-adc-400k18b4cha-iso-hw,,0,0,FALSE,FALSE,public,2091140,0,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68852797,"FmcDIO10i8o is an I/O card in FMC form-factor. Its 10 inputs use fast
differential comparators (propagation delay \< 1 ns) with individual
8-bit DACs of minimum 1 MSPS output settling. The 8 outputs are TTL
level.  
[More info at the Wiki
page](https://gitlab.com/ohwr/project/fmc-dio-10i-8o/-/wikis)

",FMC DIO 10I 8O,fmc-dio-10i-8o,ohwr/project/fmc-dio-10i-8o,2025-04-10T09:44:22.370Z,master,[],[],git@gitlab.com:ohwr/project/fmc-dio-10i-8o.git,https://gitlab.com/ohwr/project/fmc-dio-10i-8o.git,https://gitlab.com/ohwr/project/fmc-dio-10i-8o,,0,0,FALSE,FALSE,public,2091140,0,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68852691,"A fully open electronic watch-like device that will signal a too
high-level of UV light. It is meant for people with a highly sensitive
skin.  
[More info at the Wiki page](https://gitlab.com/ohwr/project/uv-watch/-/wikis)

",UV-watch,uv-watch,ohwr/project/uv-watch,2025-04-10T09:42:04.861Z,master,[],[],git@gitlab.com:ohwr/project/uv-watch.git,https://gitlab.com/ohwr/project/uv-watch.git,https://gitlab.com/ohwr/project/uv-watch,,0,0,FALSE,FALSE,public,2091140,0,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68852668,"A UV-mask meant for people with a highly sensitive skin. It features
100% protection from UV and has an integrated fan. The design is fully
open.  
[More info at the Wiki page](https://gitlab.com/ohwr/project/uv-mask/-/wikis)

",UV-mask,uv-mask,ohwr/project/uv-mask,2025-04-10T09:41:33.083Z,master,[],[],git@gitlab.com:ohwr/project/uv-mask.git,https://gitlab.com/ohwr/project/uv-mask.git,https://gitlab.com/ohwr/project/uv-mask,,0,0,FALSE,FALSE,public,2091140,0,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68852629,"Production and functional tests for fmc-dac-600m-12b-1cha-dds

",fmc dac 600m 12b 1cha dds - Testing,fmc-dac-600m-12b-1cha-tst,ohwr/project/fmc-dac-600m-12b-1cha-tst,2025-04-10T09:40:25.946Z,master,[],[],git@gitlab.com:ohwr/project/fmc-dac-600m-12b-1cha-tst.git,https://gitlab.com/ohwr/project/fmc-dac-600m-12b-1cha-tst.git,https://gitlab.com/ohwr/project/fmc-dac-600m-12b-1cha-tst,,0,1,FALSE,FALSE,public,2091140,0,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68852326,"FMC with 4 SFPs.  
[More info at the Wiki
page](https://gitlab.com/ohwr/project/fmc-sfp-4cha/-/wikis)

",FMC SFP 4cha,fmc-sfp-4cha,ohwr/project/fmc-sfp-4cha,2025-04-10T09:33:10.538Z,master,[],[],git@gitlab.com:ohwr/project/fmc-sfp-4cha.git,https://gitlab.com/ohwr/project/fmc-sfp-4cha.git,https://gitlab.com/ohwr/project/fmc-sfp-4cha,,0,0,FALSE,FALSE,public,2091140,0,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68852256,"A fine delay generator in FMC LPC format with 1 input and 2 outputs. The
resolution is 1 ns. Optimized for high frequency pulse repetition rates
synchronized to an external clock.  
[More info at the Wiki
page](https://gitlab.com/ohwr/project/fmc-del-1ns-2cha/-/wikis)

",FMC DEL 1ns 2cha,fmc-del-1ns-2cha,ohwr/project/fmc-del-1ns-2cha,2025-04-10T09:31:14.542Z,master,[],[],git@gitlab.com:ohwr/project/fmc-del-1ns-2cha.git,https://gitlab.com/ohwr/project/fmc-del-1ns-2cha.git,https://gitlab.com/ohwr/project/fmc-del-1ns-2cha,https://gitlab.com/ohwr/project/fmc-del-1ns-2cha/-/blob/master/README.txt,0,0,FALSE,FALSE,public,2091140,6,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68852206,"The Dual AMC carrier enables stand-alone operation of an AMC FMC carrier
or any other AMC board. It has 4 SFP connectors, 2 QSFP cages, 8 trigger
I/O routed to the MLVDS ports and power entry. Two versions, allowing
the use of a RTM or not.  
[More info at the Wiki
page](https://gitlab.com/ohwr/project/amc-carrier-2-sl/-/wikis)

",Dual AMC Carrier,amc-carrier-2-sl,ohwr/project/amc-carrier-2-sl,2025-04-10T09:29:15.945Z,master,[],[],git@gitlab.com:ohwr/project/amc-carrier-2-sl.git,https://gitlab.com/ohwr/project/amc-carrier-2-sl.git,https://gitlab.com/ohwr/project/amc-carrier-2-sl,,0,0,FALSE,FALSE,public,2091140,0,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68852132,"Multi-channel Time Interval Counter and fine delay generator. Housed in
a 19"" module. Research project.  
[More info at the Wiki
page](https://gitlab.com/ohwr/project/r19-tdc-del-a/-/wikis)

",Multi-channel Time Interval Counter and fine delay generator,r19-tdc-del-a,ohwr/project/r19-tdc-del-a,2025-04-10T09:27:22.649Z,master,[],[],git@gitlab.com:ohwr/project/r19-tdc-del-a.git,https://gitlab.com/ohwr/project/r19-tdc-del-a.git,https://gitlab.com/ohwr/project/r19-tdc-del-a,https://gitlab.com/ohwr/project/r19-tdc-del-a/-/blob/master/README,0,0,FALSE,FALSE,public,2091140,3,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68852106,"MMC firmware written in C, running on a microcontroller inside the
board. Written first for the [AFC
boards](https://gitlab.com/ohwr/project/afc/-/wikis). This firmware is thought
to be generic enough so other AMC boards could reuse a large part of it.
For now, the only ""port"" is for the LPC1764 chip, but more are planned.

",openMMC,afc-ipmi-sw,ohwr/project/afc-ipmi-sw,2025-04-10T09:26:24.788Z,master,[],[],git@gitlab.com:ohwr/project/afc-ipmi-sw.git,https://gitlab.com/ohwr/project/afc-ipmi-sw.git,https://gitlab.com/ohwr/project/afc-ipmi-sw,https://gitlab.com/ohwr/project/afc-ipmi-sw/-/blob/master/README.md,0,0,FALSE,FALSE,public,2091140,0,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68852013,,spec-stress-test,spec-stress-test,ohwr/project/spec-stress-test,2025-04-10T09:24:04.127Z,master,[],[],git@gitlab.com:ohwr/project/spec-stress-test.git,https://gitlab.com/ohwr/project/spec-stress-test.git,https://gitlab.com/ohwr/project/spec-stress-test,,0,0,FALSE,FALSE,public,2091140,0,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68851991,"Project containing information about how to calibrate White Rabbit
gear.  
See also https://gitlab.com/ohwr/project/white-rabbit/wikis/Calibration  
[More info at the Wiki
page](https://gitlab.com/ohwr/project/wr-calibration/-/wikis)

",White Rabbit Calibration,wr-calibration,ohwr/project/wr-calibration,2025-04-10T09:23:22.769Z,master,[],[],git@gitlab.com:ohwr/project/wr-calibration.git,https://gitlab.com/ohwr/project/wr-calibration.git,https://gitlab.com/ohwr/project/wr-calibration,https://gitlab.com/ohwr/project/wr-calibration/-/blob/master/README,0,0,FALSE,FALSE,public,2091140,1,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68851940,"Hardware and software (libraries and GUI) to implement the SFF-8472
standard “Diagnostic Monitoring Interface for Optical Transceivers”. The
hardware implements four SFP+s that can be exercised in parallel. To
access the I2C interfaces a USB to I2C chip is used.  
[More info at the Wiki
page](https://gitlab.com/ohwr/project/sfp-plus-i2c/-/wikis)

",sfp-plus-i2c,sfp-plus-i2c,ohwr/project/sfp-plus-i2c,2025-04-10T09:21:30.761Z,master,[],[],git@gitlab.com:ohwr/project/sfp-plus-i2c.git,https://gitlab.com/ohwr/project/sfp-plus-i2c.git,https://gitlab.com/ohwr/project/sfp-plus-i2c,https://gitlab.com/ohwr/project/sfp-plus-i2c/-/blob/master/README,0,0,FALSE,FALSE,public,2091140,9,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68851852,"FMC DIO 32CH LVDS is a universal 32-channel bi-directional LVDS card. It
uses a VHDCI connector compatible with standard SCSI cables. There is
also micro-HDMI connector on the front panel with I2C and some LVDS
signals so that standard HDMI cables can be used. Each channel may be
optionally AC-coupled (0R resistors need to be removed) and is
ESD-protected. All channels are terminated to 1.65V by two 50 Ohm
resistors. The direction of each channel is programmed via a serial
interface.  
The VHDCI connector has also 3.3V supply and buffered I2C interface. The
direction of each channel is programmed via a serial interface.  
[More info at the Wiki
page](https://gitlab.com/ohwr/project/fmc-dio-32chlvdsa/-/wikis)

",FMC DIO 32ch lvds a,fmc-dio-32chlvdsa,ohwr/project/fmc-dio-32chlvdsa,2025-04-10T09:19:18.178Z,master,[],[],git@gitlab.com:ohwr/project/fmc-dio-32chlvdsa.git,https://gitlab.com/ohwr/project/fmc-dio-32chlvdsa.git,https://gitlab.com/ohwr/project/fmc-dio-32chlvdsa,,0,0,FALSE,FALSE,public,2091140,2,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68851805,"A White Rabbit Timing Receiver in AMC (Advanced Mezzanine Card,
AdvancedMC) format.  
[More info at the Wiki page](https://gitlab.com/ohwr/project/tr-amc/-/wikis)

",tr-amc,tr-amc,ohwr/project/tr-amc,2025-04-10T09:17:29.348Z,master,[],[],git@gitlab.com:ohwr/project/tr-amc.git,https://gitlab.com/ohwr/project/tr-amc.git,https://gitlab.com/ohwr/project/tr-amc,https://gitlab.com/ohwr/project/tr-amc/-/blob/master/README.md,0,0,FALSE,FALSE,public,2091140,0,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68851795,"PandA Motion Project is a collaboration between SOLEIL and DIAMOND to
upgrade their “Position and Acquisition” processing platform. PandA will
provide a common encoder processing platform based on Zynq 7030 and
supporting multiple encoder standards (incremental, SSI, BISS...). It
will deliver synchronous triggering and data capture capabilities.

[More info at the Wiki page](https://gitlab.com/ohwr/project/pandabox/-/wikis)

",PandABox,pandabox,ohwr/project/pandabox,2025-04-10T09:16:59.554Z,master,[],[],git@gitlab.com:ohwr/project/pandabox.git,https://gitlab.com/ohwr/project/pandabox.git,https://gitlab.com/ohwr/project/pandabox,,0,0,FALSE,FALSE,public,2091140,0,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68851714,"Hardware design of the PandABox. Includes schematics, PCB layout and
manufacturing files.

",PandABox-hw,pandabox-hw,ohwr/project/pandabox-hw,2025-04-10T09:14:26.992Z,master,[],[],git@gitlab.com:ohwr/project/pandabox-hw.git,https://gitlab.com/ohwr/project/pandabox-hw.git,https://gitlab.com/ohwr/project/pandabox-hw,https://gitlab.com/ohwr/project/pandabox-hw/-/blob/master/README.md,0,0,FALSE,FALSE,public,2091140,0,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68851487,"Board to prototype different filters to be used with the Multi-channel
Time Interval Counter.

",Filter-prototype-board,fpb,ohwr/project/fpb,2025-04-10T09:08:17.261Z,master,[],[],git@gitlab.com:ohwr/project/fpb.git,https://gitlab.com/ohwr/project/fpb.git,https://gitlab.com/ohwr/project/fpb,,0,0,FALSE,FALSE,public,2091140,0,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68851374,"The aim of the board is to improve the performance of the WR Switch
using an external PLL and a new VCTCXO.  
[More info at the Wiki
page](https://gitlab.com/ohwr/project/wrs-low-jitter/-/wikis)

",WRS Low Jitter Daughterboard,wrs-low-jitter,ohwr/project/wrs-low-jitter,2025-04-10T09:05:30.538Z,master,[],[],git@gitlab.com:ohwr/project/wrs-low-jitter.git,https://gitlab.com/ohwr/project/wrs-low-jitter.git,https://gitlab.com/ohwr/project/wrs-low-jitter,,0,0,FALSE,FALSE,public,2091140,0,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68851273,"The differential to single ended cable driver is an active electronics
circuit that implements a high-current differential receiver, with
optional attenuation (0dB, 6dB, 10dB and 12dB available), polarity
inversion and ground lifting on input and output.  
[More info at the Wiki
page](https://gitlab.com/ohwr/project/conv-diff-se-cable-driver/-/wikis)

",Conv-diff-se-cable-driver,conv-diff-se-cable-driver,ohwr/project/conv-diff-se-cable-driver,2025-04-10T09:03:03.648Z,master,[],[],git@gitlab.com:ohwr/project/conv-diff-se-cable-driver.git,https://gitlab.com/ohwr/project/conv-diff-se-cable-driver.git,https://gitlab.com/ohwr/project/conv-diff-se-cable-driver,,0,0,FALSE,FALSE,public,2091140,8,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68851251,"A low cost, low complexity FMC carrier based on Xilinx Artix-7

",Artix Trivial FMC Carrier  ATFC,atfc,ohwr/project/atfc,2025-04-10T09:02:16.686Z,master,[],[],git@gitlab.com:ohwr/project/atfc.git,https://gitlab.com/ohwr/project/atfc.git,https://gitlab.com/ohwr/project/atfc,https://gitlab.com/ohwr/project/atfc/-/blob/master/README,0,0,FALSE,FALSE,public,2091140,0,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68851177,"FMC nanoFIP is an interface card for the
[WorldFIP](https://gitlab.com/ohwr/project/cern-fip/wikis/WorldFIP) network
in an LPC FMC form-factor.  
[More info at the Wiki
page](https://gitlab.com/ohwr/project/fmc-nanofip/-/wikis)

",fmc-nanofip,fmc-nanofip,ohwr/project/fmc-nanofip,2025-04-10T09:00:06.068Z,master,[],[],git@gitlab.com:ohwr/project/fmc-nanofip.git,https://gitlab.com/ohwr/project/fmc-nanofip.git,https://gitlab.com/ohwr/project/fmc-nanofip,https://gitlab.com/ohwr/project/fmc-nanofip/-/blob/master/README.md,0,0,FALSE,FALSE,public,2091140,4,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68851127,"PC/104 OneBank Carrier for SoC Modules. The EMC2-DP is a PCIe/104
OneBank Carrier for a Trenz compatible SoC Module and has expansion for
a VITA57.1 FMC LPC I/O board and also has I/O pins, using a 100-way
Samtec RazorBeam connectors system.  
Board developed with EU funding on the [Artemis
EMC2](http://www.artemis-emc2.eu/) project.  
[More info at the Wiki page](https://gitlab.com/ohwr/project/emc2-dp/-/wikis)

",EMC2-DP,emc2-dp,ohwr/project/emc2-dp,2025-04-10T08:58:17.534Z,master,[],[],git@gitlab.com:ohwr/project/emc2-dp.git,https://gitlab.com/ohwr/project/emc2-dp.git,https://gitlab.com/ohwr/project/emc2-dp,,0,0,FALSE,FALSE,public,2091140,0,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68850970,"High performance pulse and frequency distribution amplifier for time and
frequency metrology. The pulse distribution board is an 1:8-channel (1
Hz and up) logic-level distribution amplifier, while the frequency
distribution board is an 1:8-channel sine-wave (1-30 MHz) distribution
amplifier. Two 1:8 boards fit side-by-sides in a 1U 19"" rack enclosure,
with either BNC or SMA connectors.

For more information, see the
[wiki](https://gitlab.com/ohwr/project/pda-8ch-fda-8ch/-/wikis)

",1-to-8 Pulse and Frequency Distribution Amplifier,pda-8ch-fda-8ch,ohwr/project/pda-8ch-fda-8ch,2025-04-10T08:54:02.872Z,master,[],[],git@gitlab.com:ohwr/project/pda-8ch-fda-8ch.git,https://gitlab.com/ohwr/project/pda-8ch-fda-8ch.git,https://gitlab.com/ohwr/project/pda-8ch-fda-8ch,https://gitlab.com/ohwr/project/pda-8ch-fda-8ch/-/blob/master/readme.txt,0,0,FALSE,FALSE,public,2091140,1,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68850928,"The High Performance WR Receiver module is an MTCA eRTM (slots 14-15) WR receiver with redundant uplinks, providing a variety of ultra-low jitter clock signals.

[More info at the Wiki
page](https://gitlab.com/ohwr/project/ertm15-llrf-wr/-/wikis)

",High Performance MTCA.4 White Rabbit Receiver,ertm15-llrf-wr,ohwr/project/ertm15-llrf-wr,2025-04-10T08:52:52.424Z,master,[],[],git@gitlab.com:ohwr/project/ertm15-llrf-wr.git,https://gitlab.com/ohwr/project/ertm15-llrf-wr.git,https://gitlab.com/ohwr/project/ertm15-llrf-wr,https://gitlab.com/ohwr/project/ertm15-llrf-wr/-/blob/master/README,0,0,FALSE,FALSE,public,2091140,8,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68850896,"A simple 4-lane PCIe carrier for a FPGA Mezzanine Card (VITA 57). It
supports the White Rabbit timing and control network.  
[More info at the Wiki page](https://gitlab.com/ohwr/project/spec7/-/wikis)

",SPEC7,spec7,ohwr/project/spec7,2025-04-10T08:51:53.317Z,master,[],[],git@gitlab.com:ohwr/project/spec7.git,https://gitlab.com/ohwr/project/spec7.git,https://gitlab.com/ohwr/project/spec7,https://gitlab.com/ohwr/project/spec7/-/blob/master/README.md,0,0,FALSE,FALSE,public,2091140,5,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68850796,"Fanless version of the White Rabbit Switch WRS-3/18 (hardware version
3.4) with the low-jitter daughterboard integrated.  
[More info at the Wiki
page](https://gitlab.com/ohwr/project/wrs-fl-hw/-/wikis)

",WRS Fan-less hardware,wrs-fl-hw,ohwr/project/wrs-fl-hw,2025-04-10T08:49:09.560Z,master,[],[],git@gitlab.com:ohwr/project/wrs-fl-hw.git,https://gitlab.com/ohwr/project/wrs-fl-hw.git,https://gitlab.com/ohwr/project/wrs-fl-hw,,0,0,FALSE,FALSE,public,2091140,1,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68850700,"A plug\&play mini-module for flexible White Rabbit integration. The SFP
fibre-optic module should be implemented on the carrier board.  
[More info at the Wiki
page](https://gitlab.com/ohwr/project/mini-wr/-/wikis)

",Mini-WR,mini-wr,ohwr/project/mini-wr,2025-04-10T08:47:15.480Z,master,[],[],git@gitlab.com:ohwr/project/mini-wr.git,https://gitlab.com/ohwr/project/mini-wr.git,https://gitlab.com/ohwr/project/mini-wr,,0,0,FALSE,FALSE,public,2091140,0,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68850653,"Radiation tolerant LED luminaires. Currently in production with two manufacturers.
[More info at the Wiki
page](https://gitlab.com/ohwr/project/radtol-led-luminaire/-/wikis)

",Radiation Tolerant LED Luminaire,radtol-led-luminaire,ohwr/project/radtol-led-luminaire,2025-04-10T08:46:04.446Z,master,[],[],git@gitlab.com:ohwr/project/radtol-led-luminaire.git,https://gitlab.com/ohwr/project/radtol-led-luminaire.git,https://gitlab.com/ohwr/project/radtol-led-luminaire,,0,0,FALSE,FALSE,public,2091140,0,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68850628,"The CTR FMC is an FMC card that can be used, in conjunction with the
Simple PCIe FMC carrier (SPEC), to design a General Machine Timing (GMT)
Receiver.  
[More info at the Wiki
page](https://gitlab.com/ohwr/project/ctr-fmc-5chttla/-/wikis)

",CTR FMC 5 CH TTL RS485,ctr-fmc-5chttla,ohwr/project/ctr-fmc-5chttla,2025-04-10T08:45:22.808Z,master,[],[],git@gitlab.com:ohwr/project/ctr-fmc-5chttla.git,https://gitlab.com/ohwr/project/ctr-fmc-5chttla.git,https://gitlab.com/ohwr/project/ctr-fmc-5chttla,,0,0,FALSE,FALSE,public,2091140,0,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68850596,"Distributed I/O Tier - these are electronics modules installed close to
a particle accelerator in radiation-exposed or radiation-free areas
controlled by the master in the Front-end tier over the fieldbus.  
These are usually FPGA-based boards sampling digital and analog inputs,
driving outputs and performing various safety critical operations.  
[More info at the Wiki page](https://gitlab.com/ohwr/project/diot/-/wikis)

",DIOT - Distributed IO Tier,diot,ohwr/project/diot,2025-04-10T08:44:12.325Z,master,[],[],git@gitlab.com:ohwr/project/diot.git,https://gitlab.com/ohwr/project/diot.git,https://gitlab.com/ohwr/project/diot,,0,0,FALSE,FALSE,public,2091140,13,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68850567,"A radiation-tolerant digital I/O module with sixteen 24 Volt optically
isolated inputs and outputs. 3U module with AirMax backplane connector
for DIOT crate.

",DIOT DIO 16ch opt 24V,diot-dio-16ch-opt-24v,ohwr/project/diot-dio-16ch-opt-24v,2025-04-10T08:43:16.988Z,master,[],[],git@gitlab.com:ohwr/project/diot-dio-16ch-opt-24v.git,https://gitlab.com/ohwr/project/diot-dio-16ch-opt-24v.git,https://gitlab.com/ohwr/project/diot-dio-16ch-opt-24v,,0,0,FALSE,FALSE,public,2091140,0,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68850537,"The OPT ADC 10k 32b 1cha is a single channel 10kSPS 32 bit ADC card in
the format defined by the CERN TE-EPC group for use with the Function
Generator Controller (FGC 3.2) . It is also known under the name
HPM7177.

",OPT-ADC-10k-32b-1cha HPM7177,opt-adc-10k-32b-1cha,ohwr/project/opt-adc-10k-32b-1cha,2025-04-10T08:42:04.013Z,master,[],[],git@gitlab.com:ohwr/project/opt-adc-10k-32b-1cha.git,https://gitlab.com/ohwr/project/opt-adc-10k-32b-1cha.git,https://gitlab.com/ohwr/project/opt-adc-10k-32b-1cha,,0,0,FALSE,FALSE,public,2091140,0,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68850514,"Intel Arria V based VME64x carrier for one **FMC+** mezzanine with six SFP connectors, DDR3 memory and clocking resources to support White Rabbit. For more details please refer to the [wiki pages](https://gitlab.com/ohwr/project/vfc-hs/wikis/home).",VME FMC Carrier - VFC-HS,vfc-hs,ohwr/project/vfc-hs,2025-04-10T08:41:20.684Z,master,[],[],git@gitlab.com:ohwr/project/vfc-hs.git,https://gitlab.com/ohwr/project/vfc-hs.git,https://gitlab.com/ohwr/project/vfc-hs,,0,0,FALSE,FALSE,public,2091140,0,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68850443,"LIST is a trigger distribution system based on White Rabbit. It can
receive a trigger from a “cloud” of devices and distribute it to all
relevant devices to for example freeze their acquisition buffers. The
latency between reception and transmission of a trigger is done with a
low and notably **fixed latency**, with an accuracy of better than 1
ns.  
The hardware of the LIST nodes is based on the SVEC FMC carrier equipped
with a FMC TDC mezzanine and a Fine Delay mezzanine.  
[More info at the Wiki page](https://gitlab.com/ohwr/project/list/-/wikis)

",LHC Instability Trigger Distribution LIST,list,ohwr/project/list,2025-04-10T08:39:01.785Z,master,[],[],git@gitlab.com:ohwr/project/list.git,https://gitlab.com/ohwr/project/list.git,https://gitlab.com/ohwr/project/list,https://gitlab.com/ohwr/project/list/-/blob/master/README.md,0,0,FALSE,FALSE,public,2091140,0,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68850411,"This is a PCB-design + Arduino firmware for an Ethernet-controlled 1:8
RF-multiplexer. It allows selecting as output one of eight
input-channels, as commonly used e.g. in timing-laboratories when one
wants to measure many RF-sources (clock outputs like 1PPS or 10MHz) with
a single instrument (frequency or time-interval counter).  
The design is for two independent MUX-boards to fit in a 1U 19” rack
enclosure.  
For more information, see the
[wiki](https://gitlab.com/ohwr/project/rf-mux-8ch/wikis/)

",RF Multiplexer 8ch 1GHz,rf-mux-8ch,ohwr/project/rf-mux-8ch,2025-04-10T08:38:19.909Z,master,[],[],git@gitlab.com:ohwr/project/rf-mux-8ch.git,https://gitlab.com/ohwr/project/rf-mux-8ch.git,https://gitlab.com/ohwr/project/rf-mux-8ch,https://gitlab.com/ohwr/project/rf-mux-8ch/-/blob/master/README.txt,0,0,FALSE,FALSE,public,2091140,3,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68850343,"Training project to learn about Power Delivery Network measurements and
simulations. With a PDN usually the power distribution on a PCB is
meant.  
This project describes a PCB with additional connectors to measure the
power distribution quality.  
[More info at the Wiki page](https://gitlab.com/ohwr/project/hellopdn/-/wikis)

",Hello PDN,hellopdn,ohwr/project/hellopdn,2025-04-10T08:36:22.963Z,master,[],[],git@gitlab.com:ohwr/project/hellopdn.git,https://gitlab.com/ohwr/project/hellopdn.git,https://gitlab.com/ohwr/project/hellopdn,,0,0,FALSE,FALSE,public,2091140,0,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68850262,"FMC 4 channel Serial link transceiver with differential LEMO connectors.
Differential signalling with Vh=3.3V and Vl=1.7V.  
[More info at the Wiki
page](https://gitlab.com/ohwr/project/fmc-dtxrx-4cha/-/wikis)

",FMC-DTXRX-4CHA,fmc-dtxrx-4cha,ohwr/project/fmc-dtxrx-4cha,2025-04-10T08:34:06.444Z,master,[],[],git@gitlab.com:ohwr/project/fmc-dtxrx-4cha.git,https://gitlab.com/ohwr/project/fmc-dtxrx-4cha.git,https://gitlab.com/ohwr/project/fmc-dtxrx-4cha,,0,0,FALSE,FALSE,public,2091140,0,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68850246,"This project covers the hardware development of version 4 of the White Rabbit switch (WRS-v4).  
[More info at the Wiki
page](https://gitlab.com/ohwr/project/wr-switch-hw-v4/-/wikis)

",White Rabbit Switch - Hardware V4,wr-switch-hw-v4,ohwr/project/wr-switch-hw-v4,2025-04-10T08:33:21.373Z,master,[],[],git@gitlab.com:ohwr/project/wr-switch-hw-v4.git,https://gitlab.com/ohwr/project/wr-switch-hw-v4.git,https://gitlab.com/ohwr/project/wr-switch-hw-v4,https://gitlab.com/ohwr/project/wr-switch-hw-v4/-/blob/master/README.md,1,0,FALSE,FALSE,public,2091140,58,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
