id,description,name,name_with_namespace,path,path_with_namespace,created_at,default_branch,tag_list,topics,ssh_url_to_repo,http_url_to_repo,web_url,readme_url,forks_count,avatar_url,star_count,last_activity_at,container_registry_image_prefix,marked_for_deletion_at,marked_for_deletion_on,packages_enabled,empty_repo,archived,visibility,resolve_outdated_diff_discussions,repository_object_format,issues_enabled,merge_requests_enabled,wiki_enabled,jobs_enabled,snippets_enabled,container_registry_enabled,service_desk_enabled,can_create_merge_request_in,issues_access_level,repository_access_level,merge_requests_access_level,forking_access_level,wiki_access_level,builds_access_level,snippets_access_level,pages_access_level,analytics_access_level,container_registry_access_level,security_and_compliance_access_level,releases_access_level,environments_access_level,feature_flags_access_level,infrastructure_access_level,monitor_access_level,model_experiments_access_level,model_registry_access_level,emails_disabled,emails_enabled,shared_runners_enabled,lfs_enabled,creator_id,import_status,open_issues_count,description_html,updated_at,ci_config_path,public_jobs,shared_with_groups,only_allow_merge_if_pipeline_succeeds,allow_merge_on_skipped_pipeline,request_access_enabled,only_allow_merge_if_all_discussions_are_resolved,remove_source_branch_after_merge,printing_merge_request_link_enabled,merge_method,merge_request_title_regex,squash_option,enforce_auth_checks_on_uploads,suggestion_commit_message,merge_commit_template,squash_commit_template,issue_branch_template,warn_about_potentially_unwanted_characters,autoclose_referenced_issues,max_artifacts_size,external_authorization_classification_label,requirements_enabled,requirements_access_level,security_and_compliance_enabled,compliance_frameworks,namespace.id,namespace.name,namespace.path,namespace.kind,namespace.full_path,namespace.parent_id,namespace.avatar_url,namespace.web_url,_links.self,_links.issues,_links.merge_requests,_links.repo_branches,_links.labels,_links.events,_links.members,_links.cluster_agents,container_expiration_policy.cadence,container_expiration_policy.enabled,container_expiration_policy.keep_n,container_expiration_policy.older_than,container_expiration_policy.name_regex,container_expiration_policy.name_regex_keep,container_expiration_policy.next_run_at
68851090,"*YAM* is a micro-controller core aiming at simple yet fast IO sequencing
with integer processing capabilities.  
*YAM* parameters may be assigned to fit many applications.  
The data width is scalable from 8 to any value (like 32 or larger) size.

",YAM  Yet Another Micro-controller,Open Hardware Repository / Projects / YAM  Yet Another Micro-controller,yam,ohwr/project/yam,2025-04-10T08:57:10.688Z,master,[],[],git@gitlab.com:ohwr/project/yam.git,https://gitlab.com/ohwr/project/yam.git,https://gitlab.com/ohwr/project/yam,,0,,0,2025-04-12T16:53:02.099Z,registry.gitlab.com/ohwr/project/yam,,,TRUE,FALSE,FALSE,public,FALSE,sha1,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,enabled,enabled,enabled,enabled,enabled,disabled,disabled,enabled,enabled,enabled,private,enabled,enabled,enabled,enabled,enabled,enabled,enabled,FALSE,TRUE,FALSE,TRUE,2091140,finished,0,"<p data-sourcepos=""1:1-4:72"" dir=""auto""><em data-sourcepos=""1:1-1:5"">YAM</em> is a micro-controller core aiming at simple yet fast IO sequencing
with integer processing capabilities. 
<em data-sourcepos=""3:1-3:5"">YAM</em> parameters may be assigned to fit many applications. 
The data width is scalable from 8 to any value (like 32 or larger) size.</p>",2025-04-12T16:53:02.099Z,,TRUE,[],FALSE,,FALSE,FALSE,,TRUE,merge,,default_off,TRUE,,,,,TRUE,TRUE,,,FALSE,enabled,FALSE,[],105425055,Projects,project,group,ohwr/project,105419409,,https://gitlab.com/groups/ohwr/project,https://gitlab.com/api/v4/projects/68851090,https://gitlab.com/api/v4/projects/68851090/issues,https://gitlab.com/api/v4/projects/68851090/merge_requests,https://gitlab.com/api/v4/projects/68851090/repository/branches,https://gitlab.com/api/v4/projects/68851090/labels,https://gitlab.com/api/v4/projects/68851090/events,https://gitlab.com/api/v4/projects/68851090/members,https://gitlab.com/api/v4/projects/68851090/cluster_agents,1d,FALSE,10,90d,.*,,2025-04-11T08:57:10.707Z
68853485,"Radiation tolerant projects. Projects specifically designed for
radiation tolerance will be sub-projects of this umbrella project.

",Rad-tol projects,Open Hardware Repository / Projects / Rad-tol projects,rad-tol-projects,ohwr/project/rad-tol-projects,2025-04-10T10:02:06.230Z,main,[],[],git@gitlab.com:ohwr/project/rad-tol-projects.git,https://gitlab.com/ohwr/project/rad-tol-projects.git,https://gitlab.com/ohwr/project/rad-tol-projects,,0,,0,2025-04-25T14:37:31.556Z,registry.gitlab.com/ohwr/project/rad-tol-projects,,,TRUE,TRUE,FALSE,public,FALSE,sha1,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,enabled,enabled,enabled,enabled,enabled,disabled,disabled,enabled,enabled,enabled,private,enabled,enabled,enabled,enabled,enabled,enabled,enabled,FALSE,TRUE,FALSE,TRUE,2091140,finished,0,"<p data-sourcepos=""1:1-2:66"" dir=""auto"">Radiation tolerant projects. Projects specifically designed for
radiation tolerance will be sub-projects of this umbrella project.</p>",2025-04-25T14:37:31.556Z,,TRUE,[],FALSE,,FALSE,FALSE,,TRUE,merge,,default_off,TRUE,,,,,TRUE,TRUE,,,FALSE,enabled,FALSE,[],105425055,Projects,project,group,ohwr/project,105419409,,https://gitlab.com/groups/ohwr/project,https://gitlab.com/api/v4/projects/68853485,https://gitlab.com/api/v4/projects/68853485/issues,https://gitlab.com/api/v4/projects/68853485/merge_requests,https://gitlab.com/api/v4/projects/68853485/repository/branches,https://gitlab.com/api/v4/projects/68853485/labels,https://gitlab.com/api/v4/projects/68853485/events,https://gitlab.com/api/v4/projects/68853485/members,https://gitlab.com/api/v4/projects/68853485/cluster_agents,1d,FALSE,10,90d,.*,,2025-04-11T10:02:06.247Z
68855700,"A USB controlled switch box with 1 to 4 switching. Can send out a
reference voltage. Multiple configurations possible. Used for the
calibration of ADC, TDC and Fine delay mezzanines.  
[More info at the Wiki
page](https://gitlab.com/ohwr/project/usb-relay-box1/-/wikis)

",USB Relay Box 1,Open Hardware Repository / Projects / USB Relay Box 1,usb-relay-box1,ohwr/project/usb-relay-box1,2025-04-10T11:19:20.761Z,master,[],[],git@gitlab.com:ohwr/project/usb-relay-box1.git,https://gitlab.com/ohwr/project/usb-relay-box1.git,https://gitlab.com/ohwr/project/usb-relay-box1,,0,,0,2025-04-23T16:11:49.112Z,registry.gitlab.com/ohwr/project/usb-relay-box1,,,TRUE,FALSE,FALSE,public,FALSE,sha1,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,enabled,enabled,enabled,enabled,enabled,disabled,disabled,enabled,enabled,enabled,private,enabled,enabled,enabled,enabled,enabled,enabled,enabled,FALSE,TRUE,FALSE,TRUE,2091140,finished,1,"<p data-sourcepos=""1:1-5:61"" dir=""auto"">A USB controlled switch box with 1 to 4 switching. Can send out a
reference voltage. Multiple configurations possible. Used for the
calibration of ADC, TDC and Fine delay mezzanines. 
<a data-sourcepos=""4:1-5:61"" href=""https://gitlab.com/ohwr/project/usb-relay-box1/-/wikis"">More info at the Wiki
page</a></p>",2025-04-23T16:11:49.135Z,,TRUE,[],FALSE,,FALSE,FALSE,,TRUE,merge,,default_off,TRUE,,,,,TRUE,TRUE,,,FALSE,enabled,FALSE,[],105425055,Projects,project,group,ohwr/project,105419409,,https://gitlab.com/groups/ohwr/project,https://gitlab.com/api/v4/projects/68855700,https://gitlab.com/api/v4/projects/68855700/issues,https://gitlab.com/api/v4/projects/68855700/merge_requests,https://gitlab.com/api/v4/projects/68855700/repository/branches,https://gitlab.com/api/v4/projects/68855700/labels,https://gitlab.com/api/v4/projects/68855700/events,https://gitlab.com/api/v4/projects/68855700/members,https://gitlab.com/api/v4/projects/68855700/cluster_agents,1d,FALSE,10,90d,.*,,2025-04-11T11:19:20.774Z
68854620,"Projects using the USB bus as main bus

",USB Projects,Open Hardware Repository / Projects / USB Projects,usb-projects,ohwr/project/usb-projects,2025-04-10T10:40:08.054Z,master,[],[],git@gitlab.com:ohwr/project/usb-projects.git,https://gitlab.com/ohwr/project/usb-projects.git,https://gitlab.com/ohwr/project/usb-projects,,0,,0,2025-04-10T10:40:09.388Z,registry.gitlab.com/ohwr/project/usb-projects,,,TRUE,FALSE,FALSE,public,FALSE,sha1,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,enabled,enabled,enabled,enabled,enabled,disabled,disabled,enabled,enabled,enabled,private,enabled,enabled,enabled,enabled,enabled,enabled,enabled,FALSE,TRUE,FALSE,TRUE,2091140,finished,0,"<p data-sourcepos=""1:1-1:38"" dir=""auto"">Projects using the USB bus as main bus</p>",2025-04-10T10:40:08.054Z,,TRUE,[],FALSE,,FALSE,FALSE,,TRUE,merge,,default_off,TRUE,,,,,TRUE,TRUE,,,FALSE,enabled,FALSE,[],105425055,Projects,project,group,ohwr/project,105419409,,https://gitlab.com/groups/ohwr/project,https://gitlab.com/api/v4/projects/68854620,https://gitlab.com/api/v4/projects/68854620/issues,https://gitlab.com/api/v4/projects/68854620/merge_requests,https://gitlab.com/api/v4/projects/68854620/repository/branches,https://gitlab.com/api/v4/projects/68854620/labels,https://gitlab.com/api/v4/projects/68854620/events,https://gitlab.com/api/v4/projects/68854620/members,https://gitlab.com/api/v4/projects/68854620/cluster_agents,1d,FALSE,10,90d,.*,,2025-04-11T10:40:08.069Z
68862452,"Etherbone is an FPGA-core that connects Ethernet to internal on-chip
wishbone buses permitting any core to talk to any other across Ethernet.

",EtherBone Core,Open Hardware Repository / Projects / EtherBone Core,etherbone-core,ohwr/project/etherbone-core,2025-04-10T14:15:23.623Z,master,[],[],git@gitlab.com:ohwr/project/etherbone-core.git,https://gitlab.com/ohwr/project/etherbone-core.git,https://gitlab.com/ohwr/project/etherbone-core,,1,,2,2025-04-28T09:03:51.478Z,registry.gitlab.com/ohwr/project/etherbone-core,,,TRUE,FALSE,FALSE,public,FALSE,sha1,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,enabled,enabled,enabled,enabled,enabled,disabled,disabled,enabled,enabled,enabled,private,enabled,enabled,enabled,enabled,enabled,enabled,enabled,FALSE,TRUE,FALSE,TRUE,2091140,finished,0,"<p data-sourcepos=""1:1-2:72"" dir=""auto"">Etherbone is an FPGA-core that connects Ethernet to internal on-chip
wishbone buses permitting any core to talk to any other across Ethernet.</p>",2025-05-14T05:49:59.566Z,,TRUE,[],FALSE,,FALSE,FALSE,,TRUE,merge,,default_off,TRUE,,,,,TRUE,TRUE,,,FALSE,enabled,FALSE,[],105425055,Projects,project,group,ohwr/project,105419409,,https://gitlab.com/groups/ohwr/project,https://gitlab.com/api/v4/projects/68862452,https://gitlab.com/api/v4/projects/68862452/issues,https://gitlab.com/api/v4/projects/68862452/merge_requests,https://gitlab.com/api/v4/projects/68862452/repository/branches,https://gitlab.com/api/v4/projects/68862452/labels,https://gitlab.com/api/v4/projects/68862452/events,https://gitlab.com/api/v4/projects/68862452/members,https://gitlab.com/api/v4/projects/68862452/cluster_agents,1d,FALSE,10,90d,.*,,2025-04-11T14:15:23.642Z
68849634,,Euro ADC 65M 14b 40cha sw PUMA-sw,Open Hardware Repository / Projects / Euro ADC 65M 14b 40cha sw PUMA-sw,euro-adc-65m-14b-40cha-sw,ohwr/project/euro-adc-65m-14b-40cha-sw,2025-04-10T08:12:11.509Z,master,[],[],git@gitlab.com:ohwr/project/euro-adc-65m-14b-40cha-sw.git,https://gitlab.com/ohwr/project/euro-adc-65m-14b-40cha-sw.git,https://gitlab.com/ohwr/project/euro-adc-65m-14b-40cha-sw,,0,,0,2025-04-23T13:24:16.645Z,registry.gitlab.com/ohwr/project/euro-adc-65m-14b-40cha-sw,,,TRUE,FALSE,TRUE,public,FALSE,sha1,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,enabled,enabled,enabled,enabled,enabled,disabled,disabled,enabled,enabled,enabled,private,enabled,enabled,enabled,enabled,enabled,enabled,enabled,FALSE,TRUE,FALSE,TRUE,2091140,finished,0,,2025-05-08T11:32:26.554Z,,TRUE,[],FALSE,,FALSE,FALSE,,TRUE,merge,,default_off,TRUE,,,,,TRUE,TRUE,,,FALSE,enabled,FALSE,[],105425055,Projects,project,group,ohwr/project,105419409,,https://gitlab.com/groups/ohwr/project,https://gitlab.com/api/v4/projects/68849634,https://gitlab.com/api/v4/projects/68849634/issues,https://gitlab.com/api/v4/projects/68849634/merge_requests,https://gitlab.com/api/v4/projects/68849634/repository/branches,https://gitlab.com/api/v4/projects/68849634/labels,https://gitlab.com/api/v4/projects/68849634/events,https://gitlab.com/api/v4/projects/68849634/members,https://gitlab.com/api/v4/projects/68849634/cluster_agents,1d,FALSE,10,90d,.*,,2025-04-11T08:12:11.528Z
68852132,"Multi-channel Time Interval Counter and fine delay generator. Housed in
a 19"" module. Research project.  
[More info at the Wiki
page](https://gitlab.com/ohwr/project/r19-tdc-del-a/-/wikis)

",Multi-channel Time Interval Counter and fine delay generator,Open Hardware Repository / Projects / Multi-channel Time Interval Counter and fine delay generator,r19-tdc-del-a,ohwr/project/r19-tdc-del-a,2025-04-10T09:27:22.649Z,master,[],[],git@gitlab.com:ohwr/project/r19-tdc-del-a.git,https://gitlab.com/ohwr/project/r19-tdc-del-a.git,https://gitlab.com/ohwr/project/r19-tdc-del-a,https://gitlab.com/ohwr/project/r19-tdc-del-a/-/blob/master/README,0,,0,2025-04-23T16:13:23.770Z,registry.gitlab.com/ohwr/project/r19-tdc-del-a,,,TRUE,FALSE,FALSE,public,FALSE,sha1,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,enabled,enabled,enabled,enabled,enabled,disabled,disabled,enabled,enabled,enabled,private,enabled,enabled,enabled,enabled,enabled,enabled,enabled,FALSE,TRUE,FALSE,TRUE,2091140,finished,3,"<p data-sourcepos=""1:1-4:60"" dir=""auto"">Multi-channel Time Interval Counter and fine delay generator. Housed in
a 19"" module. Research project. 
<a data-sourcepos=""3:1-4:60"" href=""https://gitlab.com/ohwr/project/r19-tdc-del-a/-/wikis"">More info at the Wiki
page</a></p>",2025-04-23T16:13:23.796Z,,TRUE,[],FALSE,,FALSE,FALSE,,TRUE,merge,,default_off,TRUE,,,,,TRUE,TRUE,,,FALSE,enabled,FALSE,[],105425055,Projects,project,group,ohwr/project,105419409,,https://gitlab.com/groups/ohwr/project,https://gitlab.com/api/v4/projects/68852132,https://gitlab.com/api/v4/projects/68852132/issues,https://gitlab.com/api/v4/projects/68852132/merge_requests,https://gitlab.com/api/v4/projects/68852132/repository/branches,https://gitlab.com/api/v4/projects/68852132/labels,https://gitlab.com/api/v4/projects/68852132/events,https://gitlab.com/api/v4/projects/68852132/members,https://gitlab.com/api/v4/projects/68852132/cluster_agents,1d,FALSE,10,90d,.*,,2025-04-11T09:27:22.667Z
68855792,"Software to support the FMC ADC 130M 16B 4CH mezzanine, including:
configuration application and HDL firmware, with functionality for data
acqusition. For use with FCS application.  
[More info at the Wiki
page](https://gitlab.com/ohwr/project/fmc-adc-130m-16b-4cha-sw/-/wikis)

",FMC ADC 130M 16B 4CH - Software,Open Hardware Repository / Projects / FMC ADC 130M 16B 4CH - Software,fmc-adc-130m-16b-4cha-sw,ohwr/project/fmc-adc-130m-16b-4cha-sw,2025-04-10T11:23:05.188Z,main,[],[],git@gitlab.com:ohwr/project/fmc-adc-130m-16b-4cha-sw.git,https://gitlab.com/ohwr/project/fmc-adc-130m-16b-4cha-sw.git,https://gitlab.com/ohwr/project/fmc-adc-130m-16b-4cha-sw,,0,,0,2025-04-23T16:11:45.234Z,registry.gitlab.com/ohwr/project/fmc-adc-130m-16b-4cha-sw,,,TRUE,TRUE,FALSE,public,FALSE,sha1,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,enabled,enabled,enabled,enabled,enabled,disabled,disabled,enabled,enabled,enabled,private,enabled,enabled,enabled,enabled,enabled,enabled,enabled,FALSE,TRUE,FALSE,TRUE,2091140,finished,0,"<p data-sourcepos=""1:1-5:71"" dir=""auto"">Software to support the FMC ADC 130M 16B 4CH mezzanine, including:
configuration application and HDL firmware, with functionality for data
acqusition. For use with FCS application. 
<a data-sourcepos=""4:1-5:71"" href=""https://gitlab.com/ohwr/project/fmc-adc-130m-16b-4cha-sw/-/wikis"">More info at the Wiki
page</a></p>",2025-04-23T16:11:45.267Z,,TRUE,[],FALSE,,FALSE,FALSE,,TRUE,merge,,default_off,TRUE,,,,,TRUE,TRUE,,,FALSE,enabled,FALSE,[],105425055,Projects,project,group,ohwr/project,105419409,,https://gitlab.com/groups/ohwr/project,https://gitlab.com/api/v4/projects/68855792,https://gitlab.com/api/v4/projects/68855792/issues,https://gitlab.com/api/v4/projects/68855792/merge_requests,https://gitlab.com/api/v4/projects/68855792/repository/branches,https://gitlab.com/api/v4/projects/68855792/labels,https://gitlab.com/api/v4/projects/68855792/events,https://gitlab.com/api/v4/projects/68855792/members,https://gitlab.com/api/v4/projects/68855792/cluster_agents,1d,FALSE,10,90d,.*,,2025-04-11T11:23:05.207Z
68877451,"A trigger/timing logic unit (TLU) designed for AIDAinnova project.
Successor to AIDA/AIDA-2020 TLU.
Timing precision improved from O(1ns) in AIDA TLU to O(100ps)",AIDAInnova_TLU-hw,Open Hardware Repository / cussans / AIDAInnova_TLU-hw,aidainnova_tlu-hw,ohwr/cussans/aidainnova_tlu-hw,2025-04-10T23:41:26.407Z,main,[],[],git@gitlab.com:ohwr/cussans/aidainnova_tlu-hw.git,https://gitlab.com/ohwr/cussans/aidainnova_tlu-hw.git,https://gitlab.com/ohwr/cussans/aidainnova_tlu-hw,https://gitlab.com/ohwr/cussans/aidainnova_tlu-hw/-/blob/main/README.md,0,,0,2025-05-14T13:16:17.034Z,registry.gitlab.com/ohwr/cussans/aidainnova_tlu-hw,,,TRUE,FALSE,FALSE,public,FALSE,sha1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,enabled,enabled,enabled,enabled,enabled,enabled,enabled,enabled,enabled,enabled,private,enabled,enabled,enabled,enabled,enabled,enabled,enabled,FALSE,TRUE,FALSE,TRUE,2091140,finished,0,"<p data-sourcepos=""1:1-3:61"" dir=""auto"">A trigger/timing logic unit (TLU) designed for AIDAinnova project.
Successor to AIDA/AIDA-2020 TLU.
Timing precision improved from O(1ns) in AIDA TLU to O(100ps)</p>",2025-05-14T13:16:17.034Z,,TRUE,[],FALSE,,TRUE,FALSE,TRUE,TRUE,merge,,default_off,TRUE,,,,,TRUE,TRUE,,,FALSE,enabled,FALSE,[],105505030,cussans,cussans,group,ohwr/cussans,105419409,,https://gitlab.com/groups/ohwr/cussans,https://gitlab.com/api/v4/projects/68877451,https://gitlab.com/api/v4/projects/68877451/issues,https://gitlab.com/api/v4/projects/68877451/merge_requests,https://gitlab.com/api/v4/projects/68877451/repository/branches,https://gitlab.com/api/v4/projects/68877451/labels,https://gitlab.com/api/v4/projects/68877451/events,https://gitlab.com/api/v4/projects/68877451/members,https://gitlab.com/api/v4/projects/68877451/cluster_agents,1d,FALSE,10,90d,.*,,2025-04-11T23:42:05.829Z
68830579,READ-ONLY PROJECT TO PRESERVE EXISTING REMOTE URLS,adc-lib,Open Hardware Repository / misc / adc-lib,adc-lib,ohwr/misc/adc-lib,2025-04-09T16:50:09.144Z,develop,[],[],git@gitlab.com:ohwr/misc/adc-lib.git,https://gitlab.com/ohwr/misc/adc-lib.git,https://gitlab.com/ohwr/misc/adc-lib,,0,,0,2025-04-09T16:50:10.463Z,registry.gitlab.com/ohwr/misc/adc-lib,,,TRUE,FALSE,TRUE,public,FALSE,sha1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,disabled,enabled,disabled,enabled,disabled,disabled,disabled,enabled,enabled,enabled,private,enabled,enabled,enabled,enabled,enabled,enabled,enabled,FALSE,TRUE,FALSE,TRUE,2091140,finished,,"<p data-sourcepos=""1:1-1:50"" dir=""auto"">READ-ONLY PROJECT TO PRESERVE EXISTING REMOTE URLS</p>",2025-04-09T16:50:11.618Z,,TRUE,[],FALSE,,FALSE,FALSE,,TRUE,merge,,default_off,TRUE,,,,,TRUE,TRUE,,,FALSE,enabled,FALSE,[],105424190,misc,misc,group,ohwr/misc,105419409,,https://gitlab.com/groups/ohwr/misc,https://gitlab.com/api/v4/projects/68830579,,,https://gitlab.com/api/v4/projects/68830579/repository/branches,https://gitlab.com/api/v4/projects/68830579/labels,https://gitlab.com/api/v4/projects/68830579/events,https://gitlab.com/api/v4/projects/68830579/members,https://gitlab.com/api/v4/projects/68830579/cluster_agents,1d,FALSE,10,90d,.*,,2025-04-10T16:50:09.161Z
68830599,READ-ONLY PROJECT TO PRESERVE EXISTING REMOTE URLS,ohr-deploy,Open Hardware Repository / ohr-support / ohr-deploy,ohr-deploy,ohwr/ohr-support/ohr-deploy,2025-04-09T16:50:56.320Z,master,[],[],git@gitlab.com:ohwr/ohr-support/ohr-deploy.git,https://gitlab.com/ohwr/ohr-support/ohr-deploy.git,https://gitlab.com/ohwr/ohr-support/ohr-deploy,https://gitlab.com/ohwr/ohr-support/ohr-deploy/-/blob/master/Readme,0,,0,2025-04-09T16:50:57.794Z,registry.gitlab.com/ohwr/ohr-support/ohr-deploy,,,TRUE,FALSE,TRUE,public,FALSE,sha1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,disabled,enabled,disabled,enabled,disabled,disabled,disabled,enabled,enabled,enabled,private,enabled,enabled,enabled,enabled,enabled,enabled,enabled,FALSE,TRUE,FALSE,TRUE,2091140,finished,,"<p data-sourcepos=""1:1-1:50"" dir=""auto"">READ-ONLY PROJECT TO PRESERVE EXISTING REMOTE URLS</p>",2025-04-09T16:50:58.847Z,,TRUE,[],FALSE,,FALSE,FALSE,,TRUE,merge,,default_off,TRUE,,,,,TRUE,TRUE,,,FALSE,enabled,FALSE,[],105424961,ohr-support,ohr-support,group,ohwr/ohr-support,105419409,,https://gitlab.com/groups/ohwr/ohr-support,https://gitlab.com/api/v4/projects/68830599,,,https://gitlab.com/api/v4/projects/68830599/repository/branches,https://gitlab.com/api/v4/projects/68830599/labels,https://gitlab.com/api/v4/projects/68830599/events,https://gitlab.com/api/v4/projects/68830599/members,https://gitlab.com/api/v4/projects/68830599/cluster_agents,1d,FALSE,10,90d,.*,,2025-04-10T16:50:56.344Z
68857506,"The FmcAdc250M12b2cha is a 2 channel 250MSPS 12 bit ADC card in FMC
(FPGA Mezzanine Card) format using an LPC connector. The gain can be set
by software in three steps: */-50mV,*/-0.5V, */-5V. An advanced offset
circuit is used in the front-end design of the ADC board, and allows a
voltage shift in the range of*/- 5V that is independent on the chosen
gain range.

",FMC ADC 250M 12b 2cha,Open Hardware Repository / Projects / FMC ADC 250M 12b 2cha,fmc-adc-250m12b2cha,ohwr/project/fmc-adc-250m12b2cha,2025-04-10T12:13:09.677Z,master,[],[],git@gitlab.com:ohwr/project/fmc-adc-250m12b2cha.git,https://gitlab.com/ohwr/project/fmc-adc-250m12b2cha.git,https://gitlab.com/ohwr/project/fmc-adc-250m12b2cha,,0,,0,2025-04-12T16:48:51.819Z,registry.gitlab.com/ohwr/project/fmc-adc-250m12b2cha,,,TRUE,FALSE,FALSE,public,FALSE,sha1,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,enabled,enabled,enabled,enabled,enabled,disabled,disabled,enabled,enabled,enabled,private,enabled,enabled,enabled,enabled,enabled,enabled,enabled,FALSE,TRUE,FALSE,TRUE,2091140,finished,0,"<p data-sourcepos=""1:1-6:11"" dir=""auto"">The FmcAdc250M12b2cha is a 2 channel 250MSPS 12 bit ADC card in FMC
(FPGA Mezzanine Card) format using an LPC connector. The gain can be set
by software in three steps: <em data-sourcepos=""3:29-3:37"">/-50mV,</em>/-0.5V, <em data-sourcepos=""3:46-5:30"">/-5V. An advanced offset
circuit is used in the front-end design of the ADC board, and allows a
voltage shift in the range of</em>/- 5V that is independent on the chosen
gain range.</p>",2025-04-12T16:48:51.819Z,,TRUE,[],FALSE,,FALSE,FALSE,,TRUE,merge,,default_off,TRUE,,,,,TRUE,TRUE,,,FALSE,enabled,FALSE,[],105425055,Projects,project,group,ohwr/project,105419409,,https://gitlab.com/groups/ohwr/project,https://gitlab.com/api/v4/projects/68857506,https://gitlab.com/api/v4/projects/68857506/issues,https://gitlab.com/api/v4/projects/68857506/merge_requests,https://gitlab.com/api/v4/projects/68857506/repository/branches,https://gitlab.com/api/v4/projects/68857506/labels,https://gitlab.com/api/v4/projects/68857506/events,https://gitlab.com/api/v4/projects/68857506/members,https://gitlab.com/api/v4/projects/68857506/cluster_agents,1d,FALSE,10,90d,.*,,2025-04-11T12:13:09.690Z
68854059,"The Fmc DAC 100M 14b 16cha ADC 2M 14B 4cha is a 16 channel 100MSPS 14
bit DAC and 4 channel 2MSPS 14 bit ADC card in FMC (FPGA Mezzanine Card)
format. The board is also equipped with 4 DIO channels.

",FMC DAC 100M 14b 16cha ADC 2M 14B 4 cha,Open Hardware Repository / Projects / FMC DAC 100M 14b 16cha ADC 2M 14B 4 cha,fmc-dac100m14b16cha-adc2m14b4cha,ohwr/project/fmc-dac100m14b16cha-adc2m14b4cha,2025-04-10T10:20:07.560Z,master,[],[],git@gitlab.com:ohwr/project/fmc-dac100m14b16cha-adc2m14b4cha.git,https://gitlab.com/ohwr/project/fmc-dac100m14b16cha-adc2m14b4cha.git,https://gitlab.com/ohwr/project/fmc-dac100m14b16cha-adc2m14b4cha,,0,,0,2025-04-12T16:49:39.830Z,registry.gitlab.com/ohwr/project/fmc-dac100m14b16cha-adc2m14b4cha,,,TRUE,FALSE,FALSE,public,FALSE,sha1,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,enabled,enabled,enabled,enabled,enabled,disabled,disabled,enabled,enabled,enabled,private,enabled,enabled,enabled,enabled,enabled,enabled,enabled,FALSE,TRUE,FALSE,TRUE,2091140,finished,0,"<p data-sourcepos=""1:1-3:55"" dir=""auto"">The Fmc DAC 100M 14b 16cha ADC 2M 14B 4cha is a 16 channel 100MSPS 14
bit DAC and 4 channel 2MSPS 14 bit ADC card in FMC (FPGA Mezzanine Card)
format. The board is also equipped with 4 DIO channels.</p>",2025-04-12T16:49:39.830Z,,TRUE,[],FALSE,,FALSE,FALSE,,TRUE,merge,,default_off,TRUE,,,,,TRUE,TRUE,,,FALSE,enabled,FALSE,[],105425055,Projects,project,group,ohwr/project,105419409,,https://gitlab.com/groups/ohwr/project,https://gitlab.com/api/v4/projects/68854059,https://gitlab.com/api/v4/projects/68854059/issues,https://gitlab.com/api/v4/projects/68854059/merge_requests,https://gitlab.com/api/v4/projects/68854059/repository/branches,https://gitlab.com/api/v4/projects/68854059/labels,https://gitlab.com/api/v4/projects/68854059/events,https://gitlab.com/api/v4/projects/68854059/members,https://gitlab.com/api/v4/projects/68854059/cluster_agents,1d,FALSE,10,90d,.*,,2025-04-11T10:20:07.574Z
